Waiting for GPS Fix
GPS Fix obtained at;14:07:02.000:000:000:;Date:3/2/2022
PPS;16053932
PPS;16055595
PPS;16122224
PPS;16055621
PPS;16119728
PPS;16054674
PPS;16055716
PPS;16119307
PPS;16053363
PPS;16054530
PPS;16056318
PPS;16056324
PPS;16055411
PPS;16121629
PPS;16056745
PPS;16058248
PPS;16056703
PPS;16055982
PPS;16120230
PPS;16055976
PPS;16121486
PPS;16123107
PPS;16055176
PPS;16054052
PPS;16054769
PPS;16054822
PPS;16051885
PPS;16054716
PPS;16054976
PPS;16055338
PPS;16056015
PPS;16122036
PPS;16056089
PPS;16055464
PPS;16120052
PPS;16056299
PPS;16055161
PPS;16054766
PPS;16054659
PPS;16054164
PPS;16056699
PPS;16059130
PPS;16059295
PPS;16060393
PPS;16059700
PPS;16058369
PPS;16057412
PPS;16056401
PPS;16059283
PPS;16057489
PPS;16058063
PPS;16057647
PPS;16057126
PPS;16054683
PPS;16053990
PPS;16055758
PPS;16120553
PPS;16054062
PPS;16056365
PPS;16060475
PPS;16058615
PPS;16059483
PPS;16062731
PPS;16058865
PPS;16058871
PPS;16057418
PPS;16058722
PPS;16059092
PPS;16057775
PPS;16061113
PPS;16060859
PPS;16059751
PPS;16057455
PPS;16057700
PPS;16056121
PPS;16056601
PPS;16057373
PPS;16057836
PPS;16060062
PPS;16058595
PPS;16055672
PPS;16122876
PPS;16058098
PPS;16055145
PPS;16054999
PPS;16055200
PPS;16054577
PPS;16055199
PPS;16056889
PPS;16054172
PPS;16055448
PPS;16123348
PPS;16059966
PPS;16060662
PPS;16058971
PPS;16056514
PPS;16055626
PPS;16122692
PPS;16056428
PPS;16057247
PPS;16059197
PPS;16058241
PPS;16056812
PPS;16056558
PPS;16056211
PPS;16053818
PPS;16056011
PPS;16120730
PPS;16054053
PPS;16056460
PPS;16059462
PPS;16055556
PPS;16120545
PPS;16055423
PPS;16119821
PPS;16056482
PPS;16057067
PPS;16056937
PPS;16056357
PPS;16057961
PPS;16057945
PPS;16059721
PPS;16059295
PPS;16059151
PPS;16059727
PPS;16057838
PPS;16058489
PPS;16058684
PPS;16057754
PPS;16056766
PPS;16061332
PPS;16058229
PPS;16058391
PPS;16059380
PPS;16054112
PPS;16054107
PPS;16054043
PPS;16055108
PPS;16055904
PPS;16122184
PPS;16055437
PPS;16120786
PPS;16055030
PPS;16054296
PPS;16056724
PPS;16057898
PPS;16056256
PPS;16056823
PPS;16060813
PPS;16060282
PPS;16059265
PPS;16059843
PPS;16059104
PPS;16058172
PPS;16056810
PPS;16059532
PPS;16057485
PPS;16058484
PPS;16055930
PPS;16122503
PPS;16054827
PPS;16053778
PPS;16054922
PPS;16055237
PPS;16053806
PPS;16054822
PPS;16055177
PPS;16057658
PPS;16057995
PPS;16059466
PPS;16060143
PPS;16057810
PPS;16059248
PPS;16055678
PPS;16118942
PPS;16057948
Stopping logging session;14:17:02.000:345:125:;Date:3/2/2022
